,Environment,Algorithm,Goal,Steps,Run,AUC,Return,Successes
165,gridworldpartial_scratch,DQN-FTA-Gridworld-165,165,100000,0,4.92,708.0,0.5838509316770186
166,gridworldpartial_scratch,DQN-FTA-Gridworld-165,165,100000,3,4.54,668.0,0.48299319727891155
167,gridworldpartial_scratch,DQN-FTA-Gridworld-165,165,100000,4,4.96,791.0,0.6324324324324324
168,gridworldpartial_scratch,DQN-FTA-Gridworld-165,165,100000,1,5.08,771.0,0.5892857142857143
169,gridworldpartial_scratch,DQN-FTA-Gridworld-165,165,100000,2,4.8999999999999995,720.0,0.65
170,gridworldpartial_scratch,DQN-ReLU-Gridworld-60,60,100000,0,8.92,4994.0,0.9890453834115805
171,gridworldpartial_scratch,DQN-ReLU-Gridworld-60,60,100000,3,8.93,5148.0,0.9900497512437811
172,gridworldpartial_scratch,DQN-ReLU-Gridworld-60,60,100000,1,8.08,4318.0,0.988013698630137
173,gridworldpartial_scratch,DQN-ReLU-Gridworld-60,60,100000,4,9.48,5175.0,0.9919614147909968
174,gridworldpartial_scratch,DQN-ReLU-Gridworld-60,60,100000,2,8.879999999999999,4852.0,0.9903846153846154
175,gridworldpartial_scratch,DQN-FTA-Gridworld-170,170,100000,0,5.06,892.0,0.8764044943820225
176,gridworldpartial_scratch,DQN-FTA-Gridworld-170,170,100000,3,3.8,544.0,0.19469026548672566
177,gridworldpartial_scratch,DQN-FTA-Gridworld-170,170,100000,4,4.74,641.0,0.6086956521739131
178,gridworldpartial_scratch,DQN-FTA-Gridworld-170,170,100000,1,4.21,585.0,0.3925925925925926
179,gridworldpartial_scratch,DQN-FTA-Gridworld-170,170,100000,2,3.0200000000000005,409.0,0.7417582417582418
180,gridworldpartial_scratch,DQN-ReLU-Gridworld-65,65,100000,3,9.76,6071.0,0.9940828402366864
181,gridworldpartial_scratch,DQN-ReLU-Gridworld-65,65,100000,0,9.91,6478.0,0.990909090909091
182,gridworldpartial_scratch,DQN-ReLU-Gridworld-65,65,100000,1,9.41,5974.0,0.9869565217391304
183,gridworldpartial_scratch,DQN-ReLU-Gridworld-65,65,100000,4,9.8,6199.0,0.9928774928774928
184,gridworldpartial_scratch,DQN-ReLU-Gridworld-65,65,100000,2,9.49,6093.0,0.992548435171386
185,gridworldpartial_scratch,DQN-FTA-Gridworld-20,20,100000,3,6.640000000000001,1455.0,0.7071129707112971
186,gridworldpartial_scratch,DQN-FTA-Gridworld-20,20,100000,0,7.1499999999999995,1526.0,0.7124463519313304
187,gridworldpartial_scratch,DQN-FTA-Gridworld-20,20,100000,4,6.85,1452.0,0.6682242990654206
188,gridworldpartial_scratch,DQN-FTA-Gridworld-20,20,100000,1,7.04,1492.0,0.6798245614035088
189,gridworldpartial_scratch,DQN-FTA-Gridworld-20,20,100000,2,7.029999999999999,1489.0,0.6509433962264151
190,gridworldpartial_scratch,DQN-ReLU-Gridworld-70,70,100000,0,9.9,6750.0,0.9922480620155039
191,gridworldpartial_scratch,DQN-ReLU-Gridworld-70,70,100000,3,9.85,6890.0,0.9868766404199475
192,gridworldpartial_scratch,DQN-ReLU-Gridworld-70,70,100000,1,9.6,6340.0,0.9819193324061196
193,gridworldpartial_scratch,DQN-ReLU-Gridworld-70,70,100000,4,9.92,7043.0,0.9935233160621761
194,gridworldpartial_scratch,DQN-ReLU-Gridworld-70,70,100000,2,9.91,7062.0,0.990979381443299
195,gridworldpartial_scratch,DQN-FTA-Gridworld-25,25,100000,3,7.029999999999999,1463.0,0.6880733944954128
196,gridworldpartial_scratch,DQN-FTA-Gridworld-25,25,100000,0,6.819999999999999,1479.0,0.7068965517241379
197,gridworldpartial_scratch,DQN-FTA-Gridworld-25,25,100000,1,6.81,1434.0,0.6744186046511628
198,gridworldpartial_scratch,DQN-FTA-Gridworld-25,25,100000,4,6.739999999999999,1370.0,0.7217391304347827
199,gridworldpartial_scratch,DQN-FTA-Gridworld-25,25,100000,2,6.62,1374.0,0.6650717703349283
200,gridworldpartial_scratch,DQN-ReLU-Gridworld-75,75,100000,3,9.88,5276.0,0.9916247906197655
201,gridworldpartial_scratch,DQN-ReLU-Gridworld-75,75,100000,0,9.66,5011.0,0.993322203672788
202,gridworldpartial_scratch,DQN-ReLU-Gridworld-75,75,100000,1,8.96,4522.0,0.9927140255009107
203,gridworldpartial_scratch,DQN-ReLU-Gridworld-75,75,100000,4,9.21,4971.0,0.9919224555735057
204,gridworldpartial_scratch,DQN-ReLU-Gridworld-75,75,100000,2,8.290000000000001,4573.0,0.9844020797227037
205,gridworldpartial_scratch,DQN-FTA-Gridworld-30,30,100000,3,6.84,1402.0,0.7012987012987013
206,gridworldpartial_scratch,DQN-FTA-Gridworld-30,30,100000,0,6.779999999999999,1394.0,0.7142857142857143
207,gridworldpartial_scratch,DQN-FTA-Gridworld-30,30,100000,1,6.499999999999999,1354.0,0.6745283018867925
208,gridworldpartial_scratch,DQN-FTA-Gridworld-30,30,100000,4,6.5600000000000005,1381.0,0.6346153846153846
209,gridworldpartial_scratch,DQN-FTA-Gridworld-30,30,100000,2,7.02,1471.0,0.6568627450980392
210,gridworldpartial_scratch,DQN-ReLU-Gridworld-80,80,100000,3,9.92,6132.0,0.9923547400611621
211,gridworldpartial_scratch,DQN-ReLU-Gridworld-80,80,100000,0,9.91,6090.0,0.9936708860759493
212,gridworldpartial_scratch,DQN-ReLU-Gridworld-80,80,100000,1,9.270000000000001,5556.0,0.9850968703427719
213,gridworldpartial_scratch,DQN-ReLU-Gridworld-80,80,100000,4,9.91,6261.0,0.9958391123439667
214,gridworldpartial_scratch,DQN-ReLU-Gridworld-80,80,100000,2,9.940000000000001,6265.0,0.9908536585365854
215,gridworldpartial_scratch,DQN-FTA-Gridworld-35,35,100000,3,7.03,1387.0,0.6952380952380952
216,gridworldpartial_scratch,DQN-FTA-Gridworld-35,35,100000,0,6.13,1265.0,0.6268656716417911
217,gridworldpartial_scratch,DQN-FTA-Gridworld-35,35,100000,1,6.42,1287.0,0.66
218,gridworldpartial_scratch,DQN-FTA-Gridworld-35,35,100000,4,6.6,1313.0,0.6898148148148148
219,gridworldpartial_scratch,DQN-FTA-Gridworld-35,35,100000,2,6.65,1346.0,0.6551724137931034
220,gridworldpartial_scratch,DQN-ReLU-Gridworld-85,85,100000,3,4.91,927.0,0.6490384615384616
221,gridworldpartial_scratch,DQN-ReLU-Gridworld-85,85,100000,0,4.26,796.0,0.32608695652173914
222,gridworldpartial_scratch,DQN-ReLU-Gridworld-85,85,100000,1,1.28,144.0,0.21951219512195122
223,gridworldpartial_scratch,DQN-ReLU-Gridworld-85,85,100000,4,3.05,391.0,0.2846153846153846
224,gridworldpartial_scratch,DQN-ReLU-Gridworld-85,85,100000,2,2.24,275.0,0.25
225,gridworldpartial_scratch,DQN-FTA-Gridworld-40,40,100000,3,9.79,4801.0,0.9697508896797153
226,gridworldpartial_scratch,DQN-FTA-Gridworld-40,40,100000,0,9.489999999999998,4665.0,0.9760479041916168
227,gridworldpartial_scratch,DQN-FTA-Gridworld-40,40,100000,1,9.629999999999999,4809.0,0.9773584905660377
228,gridworldpartial_scratch,DQN-FTA-Gridworld-40,40,100000,4,9.530000000000001,4738.0,0.9775086505190311
229,gridworldpartial_scratch,DQN-FTA-Gridworld-40,40,100000,2,9.44,4555.0,0.9728682170542635
230,gridworldpartial_scratch,DQN-ReLU-Gridworld-90,90,100000,3,9.91,6258.0,0.9916317991631799
231,gridworldpartial_scratch,DQN-ReLU-Gridworld-90,90,100000,0,9.85,6279.0,0.9862174578866769
232,gridworldpartial_scratch,DQN-ReLU-Gridworld-90,90,100000,1,9.180000000000001,5939.0,0.9874651810584958
233,gridworldpartial_scratch,DQN-ReLU-Gridworld-90,90,100000,4,9.89,6131.0,0.98989898989899
234,gridworldpartial_scratch,DQN-ReLU-Gridworld-90,90,100000,2,9.9,6307.0,0.9884057971014493
235,gridworldpartial_scratch,DQN-FTA-Gridworld-45,45,100000,3,9.090000000000002,3095.0,0.9504950495049505
236,gridworldpartial_scratch,DQN-FTA-Gridworld-45,45,100000,0,9.23,3394.0,0.9385749385749386
237,gridworldpartial_scratch,DQN-FTA-Gridworld-45,45,100000,1,8.87,3184.0,0.9381188118811881
238,gridworldpartial_scratch,DQN-FTA-Gridworld-45,45,100000,4,8.24,3123.0,0.925
239,gridworldpartial_scratch,DQN-FTA-Gridworld-45,45,100000,2,8.77,3014.0,0.9232613908872902
240,gridworldpartial_scratch,DQN-ReLU-Gridworld-95,95,100000,0,9.85,4831.0,0.9889908256880734
241,gridworldpartial_scratch,DQN-ReLU-Gridworld-95,95,100000,3,9.85,4938.0,0.9908759124087592
242,gridworldpartial_scratch,DQN-ReLU-Gridworld-95,95,100000,1,8.93,4337.0,0.9945155393053017
243,gridworldpartial_scratch,DQN-ReLU-Gridworld-95,95,100000,4,9.790000000000001,4972.0,0.9857651245551602
244,gridworldpartial_scratch,DQN-ReLU-Gridworld-95,95,100000,2,9.95,5045.0,0.9929824561403509
